city,year,crime_name,incidences,rate
Raipur,2014,Total cognizable crimes under IPC,5975,532.1
Jodhpur,2014,Total cognizable crimes under IPC,5645,496
Durg-Bhilainagar,2014,Total cognizable crimes under IPC,5598,526.1
Kota,2014,Total cognizable crimes under IPC,5248,524.3
Kanpur,2014,Total cognizable crimes under IPC,5211,178.5
Aurangabad,2014,Total cognizable crimes under IPC,4821,405.5
Allahabad,2014,Total cognizable crimes under IPC,4694,385.7
Kozhikode,2014,Total cognizable crimes under IPC,4665,229.7
Asansol,2014,Total cognizable crimes under IPC,4540,365.2
Surat,2014,Total cognizable crimes under IPC,4397,95.9
Ranchi,2014,Total cognizable crimes under IPC,4351,386.1
Coimbatore,2014,Total cognizable crimes under IPC,4281,199
Nasik,2014,Total cognizable crimes under IPC,3883,248.4
Ludhiana,2014,Total cognizable crimes under IPC,3546,219.7
Rajkot,2014,Total cognizable crimes under IPC,3516,252.8
Jamshedpur,2014,Total cognizable crimes under IPC,3340,249.8
Madurai,2014,Total cognizable crimes under IPC,3226,220.7
Tiruchirappalli,2014,Total cognizable crimes under IPC,3074,300.8
Chandigarh,2014,Total cognizable crimes under IPC,3064,298.6
Vasai-Virar,2014,Total cognizable crimes under IPC,2927,239.7
Varanasi,2014,Total cognizable crimes under IPC,2589,180.4
Srinagar,2014,Total cognizable crimes under IPC,2533,199
Malappuram,2014,Total cognizable crimes under IPC,2373,139.7
Amritsar,2014,Total cognizable crimes under IPC,1998,168.8
Kannur,2014,Total cognizable crimes under IPC,1869,113.8
Dhanbad,2014,Total cognizable crimes under IPC,1730,144.8
India,2014,Theft,440915,35.4
Delhi,2014,Theft,71937,440.9
Bengaluru,2014,Theft,11455,134.8
Mumbai,2014,Theft,10101,54.9
Jaipur,2014,Theft,7071,230.1
Indore,2014,Theft,5914,272.9
Pune,2014,Theft,4867,96.4
Kolkata,2014,Theft,4579,32.4
Hyderabad,2014,Theft,4266,55.1
Patna,2014,Theft,3653,178.5
Agra,2014,Theft,3047,174.5
Nagpur,2014,Theft,2962,118.6
Lucknow,2014,Theft,2937,101.2
Meerut,2014,Theft,2715,190.5
Bhopal,2014,Theft,2706,143.7
Ahmedabad,2014,Theft,2589,40.8
Ghaziabad,2014,Theft,2539,107.6
Faridabad,2014,Theft,2079,148
Vijayawada,2014,Theft,2016,135.2
Ranchi,2014,Theft,1834,162.7
Allahabad,2014,Theft,1647,135.3
Gwalior,2014,Theft,1622,147.2
Chennai,2014,Theft,1520,17.5
Aurangabad,2014,Theft,1419,119.3
Vishakhapatnam,2014,Theft,1358,78.5
Raipur,2014,Theft,1340,119.3
Surat,2014,Theft,1315,28.7
Vadodara,2014,Theft,1242,68.4
Chandigarh,2014,Theft,1217,118.6
Kanpur,2014,Theft,1101,37.7
Nasik,2014,Theft,1053,67.4
Jodhpur,2014,Theft,993,87.3
Kota,2014,Theft,890,88.9
Rajkot,2014,Theft,835,60
Jamshedpur,2014,Theft,808,60.4
Vasai-Virar,2014,Theft,790,64.7
Durg-Bhilainagar,2014,Theft,751,70.6
Jabalpur,2014,Theft,713,56.2
Asansol,2014,Theft,607,48.8
Ludhiana,2014,Theft,603,37.4
Varanasi,2014,Theft,596,41.5
Madurai,2014,Theft,576,39.4
Srinagar,2014,Theft,375,29.5
Coimbatore,2014,Theft,353,16.4
Dhanbad,2014,Theft,341,28.5
Kochi,2014,Theft,331,15.6
Thiruvananthapuram,2014,Theft,325,19.3
Amritsar,2014,Theft,324,27.4
Tiruchirappalli,2014,Theft,307,30
Kozhikode,2014,Theft,282,13.9
Thrissur,2014,Theft,165,8.9
Kollam,2014,Theft,143,12.9
Malappuram,2014,Theft,72,4.2
Kannur,2014,Theft,47,2.9
India,2014,Student riots,261,0
Thrissur,2014,Student riots,21,1.1
Kozhikode,2014,Student riots,14,0.7
Hyderabad,2014,Student riots,13,0.2
Kannur,2014,Student riots,7,0.4
Chandigarh,2014,Student riots,6,0.6
Bengaluru,2014,Student riots,3,0
Delhi,2014,Student riots,3,0
Allahabad,2014,Student riots,2,0.2
Jaipur,2014,Student riots,2,0.1
Kollam,2014,Student riots,2,0.2
Agra,2014,Student riots,0,0
Ahmedabad,2014,Student riots,0,0
Amritsar,2014,Student riots,0,0
Asansol,2014,Student riots,0,0
Aurangabad,2014,Student riots,0,0
Bhopal,2014,Student riots,0,0
Chennai,2014,Student riots,0,0
Coimbatore,2014,Student riots,0,0
Dhanbad,2014,Student riots,0,0
Durg-Bhilainagar,2014,Student riots,0,0
Faridabad,2014,Student riots,0,0
Ghaziabad,2014,Student riots,0,0
Gwalior,2014,Student riots,0,0
Indore,2014,Student riots,0,0
Jabalpur,2014,Student riots,0,0
Jamshedpur,2014,Student riots,0,0
Jodhpur,2014,Student riots,0,0
Kanpur,2014,Student riots,0,0
Kochi,2014,Student riots,0,0
Kolkata,2014,Student riots,0,0
Kota,2014,Student riots,0,0
Lucknow,2014,Student riots,0,0
Ludhiana,2014,Student riots,0,0
Madurai,2014,Student riots,0,0
Malappuram,2014,Student riots,0,0
Meerut,2014,Student riots,0,0
Mumbai,2014,Student riots,0,0
Nagpur,2014,Student riots,0,0
Nasik,2014,Student riots,0,0
Patna,2014,Student riots,0,0
Pune,2014,Student riots,0,0
Raipur,2014,Student riots,0,0
Rajkot,2014,Student riots,0,0
Ranchi,2014,Student riots,0,0
Srinagar,2014,Student riots,0,0
Surat,2014,Student riots,0,0
Thiruvananthapuram,2014,Student riots,0,0
Tiruchirappalli,2014,Student riots,0,0
Vadodara,2014,Student riots,0,0
Varanasi,2014,Student riots,0,0
Vasai-Virar,2014,Student riots,0,0
Vijayawada,2014,Student riots,0,0
Vishakhapatnam,2014,Student riots,0,0
India,2014,Stalking,4699,0.8
Delhi,2014,Stalking,489,6.5
Mumbai,2014,Stalking,129,1.5
Kolkata,2014,Stalking,118,1.7
Vijayawada,2014,Stalking,91,12.3
Aurangabad,2014,Stalking,65,11.4
Kanpur,2014,Stalking,61,4.6
Nagpur,2014,Stalking,53,4.3
Ghaziabad,2014,Stalking,46,4.2
Meerut,2014,Stalking,43,6.4
Allahabad,2014,Stalking,40,7.1
Pune,2014,Stalking,38,1.6
Lucknow,2014,Stalking,37,2.7
Hyderabad,2014,Stalking,35,0.9
Jaipur,2014,Stalking,34,2.3
Indore,2014,Stalking,31,3
Gwalior,2014,Stalking,27,5.3
Vishakhapatnam,2014,Stalking,27,3.2
Varanasi,2014,Stalking,24,3.6
Vadodara,2014,Stalking,21,2.4
Bengaluru,2014,Stalking,19,0.5
Agra,2014,Stalking,18,2.2
Faridabad,2014,Stalking,17,2.6
Jodhpur,2014,Stalking,15,2.8
Ahmedabad,2014,Stalking,12,0.4
Raipur,2014,Stalking,11,2
Asansol,2014,Stalking,8,1.3
Chandigarh,2014,Stalking,8,1.7
Vasai-Virar,2014,Stalking,8,1.4
Nasik,2014,Stalking,7,0.9
Thrissur,2014,Stalking,7,0.7
Kota,2014,Stalking,5,1.1
Thiruvananthapuram,2014,Stalking,5,0.6
Ludhiana,2014,Stalking,2,0.3
Kozhikode,2014,Stalking,1,0.1
Surat,2014,Stalking,1,0.1
Tiruchirappalli,2014,Stalking,1,0.2
Amritsar,2014,Stalking,0,0
Bhopal,2014,Stalking,0,0
Chennai,2014,Stalking,0,0
Coimbatore,2014,Stalking,0,0
Dhanbad,2014,Stalking,0,0
Durg-Bhilainagar,2014,Stalking,0,0
Jabalpur,2014,Stalking,0,0
Jamshedpur,2014,Stalking,0,0
Kannur,2014,Stalking,0,0
Kochi,2014,Stalking,0,0
Kollam,2014,Stalking,0,0
Madurai,2014,Stalking,0,0
Malappuram,2014,Stalking,0,0
Patna,2014,Stalking,0,0
Rajkot,2014,Stalking,0,0
Ranchi,2014,Stalking,0,0
Srinagar,2014,Stalking,0,0
India,2014,Sexual harassment,21938,3.7
Delhi,2014,Sexual harassment,1066,14.1
Mumbai,2014,Sexual harassment,650,7.6
Bhopal,2014,Sexual harassment,289,32.2
Kollam,2014,Sexual harassment,287,49.5
Nagpur,2014,Sexual harassment,197,16.1
Agra,2014,Sexual harassment,158,19.7
Kochi,2014,Sexual harassment,158,14.7
Lucknow,2014,Sexual harassment,134,9.7
Kolkata,2014,Sexual harassment,133,2
Hyderabad,2014,Sexual harassment,115,3.1
Aurangabad,2014,Sexual harassment,110,19.3
Pune,2014,Sexual harassment,110,4.6
Meerut,2014,Sexual harassment,91,13.6
Ghaziabad,2014,Sexual harassment,83,7.5
Indore,2014,Sexual harassment,80,7.7
Ahmedabad,2014,Sexual harassment,68,2.3
Varanasi,2014,Sexual harassment,67,9.9
Bengaluru,2014,Sexual harassment,53,1.3
Jaipur,2014,Sexual harassment,52,3.6
Thiruvananthapuram,2014,Sexual harassment,52,6
Allahabad,2014,Sexual harassment,50,8.9
Vishakhapatnam,2014,Sexual harassment,50,5.8
Gwalior,2014,Sexual harassment,47,9.2
Nasik,2014,Sexual harassment,47,6.4
Vadodara,2014,Sexual harassment,46,5.3
Amritsar,2014,Sexual harassment,45,8.1
Surat,2014,Sexual harassment,45,2.3
Raipur,2014,Sexual harassment,42,7.7
Vijayawada,2014,Sexual harassment,40,5.4
Kanpur,2014,Sexual harassment,38,2.8
Faridabad,2014,Sexual harassment,35,5.4
Asansol,2014,Sexual harassment,31,5.2
Chandigarh,2014,Sexual harassment,30,6.5
Kota,2014,Sexual harassment,30,6.4
Jodhpur,2014,Sexual harassment,23,4.3
Madurai,2014,Sexual harassment,22,3
Thrissur,2014,Sexual harassment,22,2.2
Vasai-Virar,2014,Sexual harassment,14,2.4
Ludhiana,2014,Sexual harassment,10,1.4
Jamshedpur,2014,Sexual harassment,8,1.3
Kozhikode,2014,Sexual harassment,6,0.6
Rajkot,2014,Sexual harassment,5,0.8
Ranchi,2014,Sexual harassment,5,0.9
Tiruchirappalli,2014,Sexual harassment,4,0.8
Kannur,2014,Sexual harassment,3,0.3
Malappuram,2014,Sexual harassment,3,0.3
Srinagar,2014,Sexual harassment,1,0.2
Chennai,2014,Sexual harassment,0,0
Coimbatore,2014,Sexual harassment,0,0
Dhanbad,2014,Sexual harassment,0,0
Durg-Bhilainagar,2014,Sexual harassment,0,0
Jabalpur,2014,Sexual harassment,0,0
Patna,2014,Sexual harassment,0,0
India,2014,Sedition,47,0
Vijayawada,2014,Sedition,1,0.1
Agra,2014,Sedition,0,0
Ahmedabad,2014,Sedition,0,0
Allahabad,2014,Sedition,0,0
Amritsar,2014,Sedition,0,0
Asansol,2014,Sedition,0,0
Aurangabad,2014,Sedition,0,0
Bengaluru,2014,Sedition,0,0
Bhopal,2014,Sedition,0,0
Chandigarh,2014,Sedition,0,0
Chennai,2014,Sedition,0,0
Coimbatore,2014,Sedition,0,0
Delhi,2014,Sedition,0,0
Dhanbad,2014,Sedition,0,0
Durg-Bhilainagar,2014,Sedition,0,0
Faridabad,2014,Sedition,0,0
Ghaziabad,2014,Sedition,0,0
Gwalior,2014,Sedition,0,0
Hyderabad,2014,Sedition,0,0
Indore,2014,Sedition,0,0
Jabalpur,2014,Sedition,0,0
Jaipur,2014,Sedition,0,0
Jamshedpur,2014,Sedition,0,0
Jodhpur,2014,Sedition,0,0
Kannur,2014,Sedition,0,0
Kanpur,2014,Sedition,0,0
Kochi,2014,Sedition,0,0
Kolkata,2014,Sedition,0,0
Kollam,2014,Sedition,0,0
Kota,2014,Sedition,0,0
Kozhikode,2014,Sedition,0,0
Lucknow,2014,Sedition,0,0
Ludhiana,2014,Sedition,0,0
Madurai,2014,Sedition,0,0
Malappuram,2014,Sedition,0,0
Meerut,2014,Sedition,0,0
Mumbai,2014,Sedition,0,0
Nagpur,2014,Sedition,0,0
Nasik,2014,Sedition,0,0
Patna,2014,Sedition,0,0
Pune,2014,Sedition,0,0
Raipur,2014,Sedition,0,0
Rajkot,2014,Sedition,0,0
Ranchi,2014,Sedition,0,0
Srinagar,2014,Sedition,0,0
Surat,2014,Sedition,0,0
Thiruvananthapuram,2014,Sedition,0,0
Thrissur,2014,Sedition,0,0
Tiruchirappalli,2014,Sedition,0,0
Vadodara,2014,Sedition,0,0
Varanasi,2014,Sedition,0,0
Vasai-Virar,2014,Sedition,0,0
Vishakhapatnam,2014,Sedition,0,0
India,2014,Sectarian riots,31,0
Agra,2014,Sectarian riots,0,0
Ahmedabad,2014,Sectarian riots,0,0
Allahabad,2014,Sectarian riots,0,0
Amritsar,2014,Sectarian riots,0,0
Asansol,2014,Sectarian riots,0,0
Aurangabad,2014,Sectarian riots,0,0
Bengaluru,2014,Sectarian riots,0,0
Bhopal,2014,Sectarian riots,0,0
Chandigarh,2014,Sectarian riots,0,0
Chennai,2014,Sectarian riots,0,0
Coimbatore,2014,Sectarian riots,0,0
Delhi,2014,Sectarian riots,0,0
Dhanbad,2014,Sectarian riots,0,0
Durg-Bhilainagar,2014,Sectarian riots,0,0
Faridabad,2014,Sectarian riots,0,0
Ghaziabad,2014,Sectarian riots,0,0
Gwalior,2014,Sectarian riots,0,0
Hyderabad,2014,Sectarian riots,0,0
Indore,2014,Sectarian riots,0,0
Jabalpur,2014,Sectarian riots,0,0
Jaipur,2014,Sectarian riots,0,0
Jamshedpur,2014,Sectarian riots,0,0
Jodhpur,2014,Sectarian riots,0,0
Kannur,2014,Sectarian riots,0,0
Kanpur,2014,Sectarian riots,0,0
Kochi,2014,Sectarian riots,0,0
Kolkata,2014,Sectarian riots,0,0
Kollam,2014,Sectarian riots,0,0
Kota,2014,Sectarian riots,0,0
Kozhikode,2014,Sectarian riots,0,0
Lucknow,2014,Sectarian riots,0,0
Ludhiana,2014,Sectarian riots,0,0
Madurai,2014,Sectarian riots,0,0
Malappuram,2014,Sectarian riots,0,0
Meerut,2014,Sectarian riots,0,0
Mumbai,2014,Sectarian riots,0,0
Nagpur,2014,Sectarian riots,0,0
Nasik,2014,Sectarian riots,0,0
Patna,2014,Sectarian riots,0,0
Pune,2014,Sectarian riots,0,0
Raipur,2014,Sectarian riots,0,0
Rajkot,2014,Sectarian riots,0,0
Ranchi,2014,Sectarian riots,0,0
Srinagar,2014,Sectarian riots,0,0
Surat,2014,Sectarian riots,0,0
Thiruvananthapuram,2014,Sectarian riots,0,0
Thrissur,2014,Sectarian riots,0,0
Tiruchirappalli,2014,Sectarian riots,0,0
Vadodara,2014,Sectarian riots,0,0
Varanasi,2014,Sectarian riots,0,0
Vasai-Virar,2014,Sectarian riots,0,0
Vijayawada,2014,Sectarian riots,0,0
Vishakhapatnam,2014,Sectarian riots,0,0
India,2014,SCs/STs vs Non-SCs/STs riots,355,0
Hyderabad,2014,SCs/STs vs Non-SCs/STs riots,2,0
Mumbai,2014,SCs/STs vs Non-SCs/STs riots,2,0
Ahmedabad,2014,SCs/STs vs Non-SCs/STs riots,1,0
Agra,2014,SCs/STs vs Non-SCs/STs riots,0,0
Allahabad,2014,SCs/STs vs Non-SCs/STs riots,0,0
Amritsar,2014,SCs/STs vs Non-SCs/STs riots,0,0
Asansol,2014,SCs/STs vs Non-SCs/STs riots,0,0
Aurangabad,2014,SCs/STs vs Non-SCs/STs riots,0,0
Bengaluru,2014,SCs/STs vs Non-SCs/STs riots,0,0
Bhopal,2014,SCs/STs vs Non-SCs/STs riots,0,0
Chandigarh,2014,SCs/STs vs Non-SCs/STs riots,0,0
Chennai,2014,SCs/STs vs Non-SCs/STs riots,0,0
Coimbatore,2014,SCs/STs vs Non-SCs/STs riots,0,0
Delhi,2014,SCs/STs vs Non-SCs/STs riots,0,0
Dhanbad,2014,SCs/STs vs Non-SCs/STs riots,0,0
Durg-Bhilainagar,2014,SCs/STs vs Non-SCs/STs riots,0,0
Faridabad,2014,SCs/STs vs Non-SCs/STs riots,0,0
Ghaziabad,2014,SCs/STs vs Non-SCs/STs riots,0,0
Gwalior,2014,SCs/STs vs Non-SCs/STs riots,0,0
Indore,2014,SCs/STs vs Non-SCs/STs riots,0,0
Jabalpur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Jaipur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Jamshedpur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Jodhpur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kannur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kanpur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kochi,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kolkata,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kollam,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kota,2014,SCs/STs vs Non-SCs/STs riots,0,0
Kozhikode,2014,SCs/STs vs Non-SCs/STs riots,0,0
Lucknow,2014,SCs/STs vs Non-SCs/STs riots,0,0
Ludhiana,2014,SCs/STs vs Non-SCs/STs riots,0,0
Madurai,2014,SCs/STs vs Non-SCs/STs riots,0,0
Malappuram,2014,SCs/STs vs Non-SCs/STs riots,0,0
Meerut,2014,SCs/STs vs Non-SCs/STs riots,0,0
Nagpur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Nasik,2014,SCs/STs vs Non-SCs/STs riots,0,0
Patna,2014,SCs/STs vs Non-SCs/STs riots,0,0
Pune,2014,SCs/STs vs Non-SCs/STs riots,0,0
Raipur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Rajkot,2014,SCs/STs vs Non-SCs/STs riots,0,0
Ranchi,2014,SCs/STs vs Non-SCs/STs riots,0,0
Srinagar,2014,SCs/STs vs Non-SCs/STs riots,0,0
Surat,2014,SCs/STs vs Non-SCs/STs riots,0,0
Thiruvananthapuram,2014,SCs/STs vs Non-SCs/STs riots,0,0
Thrissur,2014,SCs/STs vs Non-SCs/STs riots,0,0
Tiruchirappalli,2014,SCs/STs vs Non-SCs/STs riots,0,0
Vadodara,2014,SCs/STs vs Non-SCs/STs riots,0,0
Varanasi,2014,SCs/STs vs Non-SCs/STs riots,0,0
Vasai-Virar,2014,SCs/STs vs Non-SCs/STs riots,0,0
Vijayawada,2014,SCs/STs vs Non-SCs/STs riots,0,0
Vishakhapatnam,2014,SCs/STs vs Non-SCs/STs riots,0,0
India,2014,Robbery,38071,3.1
Delhi,2014,Robbery,5847,35.8
Mumbai,2014,Robbery,2094,11.4
Bengaluru,2014,Robbery,1067,12.6
Pune,2014,Robbery,873,17.3
Nagpur,2014,Robbery,505,20.2
Jaipur,2014,Robbery,356,11.6
Indore,2014,Robbery,283,13.1
Ahmedabad,2014,Robbery,261,4.1
Aurangabad,2014,Robbery,204,17.2
Vasai-Virar,2014,Robbery,178,14.6
Meerut,2014,Robbery,166,11.6
Agra,2014,Robbery,149,8.5
Patna,2014,Robbery,149,7.3
Nasik,2014,Robbery,124,7.9
Coimbatore,2014,Robbery,123,5.7
Jodhpur,2014,Robbery,120,10.5
Madurai,2014,Robbery,118,8.1
Vadodara,2014,Robbery,117,6.4
Jabalpur,2014,Robbery,107,8.4
Bhopal,2014,Robbery,99,5.3
Kanpur,2014,Robbery,96,3.3
Rajkot,2014,Robbery,91,6.5
Allahabad,2014,Robbery,83,6.8
Gwalior,2014,Robbery,74,6.7
Chennai,2014,Robbery,72,0.8
Ghaziabad,2014,Robbery,72,3.1
Lucknow,2014,Robbery,72,2.5
Kollam,2014,Robbery,63,5.7
Chandigarh,2014,Robbery,61,5.9
Raipur,2014,Robbery,61,5.4
Ranchi,2014,Robbery,61,5.4
Thiruvananthapuram,2014,Robbery,59,3.5
Hyderabad,2014,Robbery,58,0.7
Durg-Bhilainagar,2014,Robbery,52,4.9
Kozhikode,2014,Robbery,52,2.6
Vijayawada,2014,Robbery,48,3.2
Vishakhapatnam,2014,Robbery,46,2.7
Kannur,2014,Robbery,42,2.6
Faridabad,2014,Robbery,40,2.8
Srinagar,2014,Robbery,36,2.8
Thrissur,2014,Robbery,34,1.8
Kolkata,2014,Robbery,33,0.2
Varanasi,2014,Robbery,32,2.2
Jamshedpur,2014,Robbery,30,2.2
Surat,2014,Robbery,30,0.7
Kota,2014,Robbery,27,2.7
Tiruchirappalli,2014,Robbery,24,2.3
Ludhiana,2014,Robbery,23,1.4
Kochi,2014,Robbery,17,0.8
Amritsar,2014,Robbery,13,1.1
Malappuram,2014,Robbery,13,0.8
Asansol,2014,Robbery,12,1
Dhanbad,2014,Robbery,8,0.7
India,2014,Riots others,60360,4.9
Patna,2014,Riots others,470,23
Mumbai,2014,Riots others,400,2.2
Bengaluru,2014,Riots others,373,4.4
Kolkata,2014,Riots others,315,2.2
Kollam,2014,Riots others,276,24.9
Agra,2014,Riots others,242,13.9
Pune,2014,Riots others,238,4.7
Thiruvananthapuram,2014,Riots others,226,13.4
Kozhikode,2014,Riots others,189,9.3
Asansol,2014,Riots others,181,14.6
Kannur,2014,Riots others,163,9.9
Malappuram,2014,Riots others,154,9.1
Meerut,2014,Riots others,153,10.7
Nagpur,2014,Riots others,147,5.9
Aurangabad,2014,Riots others,134,11.3
Srinagar,2014,Riots others,130,10.2
Delhi,2014,Riots others,119,0.7
Chennai,2014,Riots others,118,1.4
Kanpur,2014,Riots others,97,3.3
Vasai-Virar,2014,Riots others,95,7.8
Jamshedpur,2014,Riots others,82,6.1
Thrissur,2014,Riots others,73,3.9
Gwalior,2014,Riots others,68,6.2
Jaipur,2014,Riots others,66,2.1
Lucknow,2014,Riots others,65,2.2
Nasik,2014,Riots others,63,4
Rajkot,2014,Riots others,61,4.4
Ahmedabad,2014,Riots others,59,0.9
Dhanbad,2014,Riots others,57,4.8
Kochi,2014,Riots others,57,2.7
Indore,2014,Riots others,47,2.2
Ranchi,2014,Riots others,47,4.2
Raipur,2014,Riots others,43,3.8
Bhopal,2014,Riots others,41,2.2
Vadodara,2014,Riots others,41,2.3
Ghaziabad,2014,Riots others,37,1.6
Jabalpur,2014,Riots others,37,2.9
Durg-Bhilainagar,2014,Riots others,34,3.2
Varanasi,2014,Riots others,34,2.4
Surat,2014,Riots others,30,0.7
Hyderabad,2014,Riots others,29,0.4
Chandigarh,2014,Riots others,25,2.4
Coimbatore,2014,Riots others,25,1.2
Madurai,2014,Riots others,23,1.6
Allahabad,2014,Riots others,21,1.7
Tiruchirappalli,2014,Riots others,10,1
Jodhpur,2014,Riots others,3,0.3
Vijayawada,2014,Riots others,2,0.1
Amritsar,2014,Riots others,0,0
Faridabad,2014,Riots others,0,0
Kota,2014,Riots others,0,0
Ludhiana,2014,Riots others,0,0
Vishakhapatnam,2014,Riots others,0,0
India,2014,Riots,66042,5.3
Patna,2014,Riots,470,23
Mumbai,2014,Riots,409,2.2
Bengaluru,2014,Riots,388,4.6
Kolkata,2014,Riots,315,2.2
Kollam,2014,Riots,301,27.1
Pune,2014,Riots,259,5.1
Agra,2014,Riots,242,13.9
Kannur,2014,Riots,227,13.8
Thiruvananthapuram,2014,Riots,226,13.4
Kozhikode,2014,Riots,220,10.8
Faridabad,2014,Riots,207,14.7
Asansol,2014,Riots,181,14.6
Meerut,2014,Riots,161,11.3
Malappuram,2014,Riots,154,9.1
Nagpur,2014,Riots,147,5.9
Delhi,2014,Riots,144,0.9
Aurangabad,2014,Riots,134,11.3
Srinagar,2014,Riots,130,10.2
Chennai,2014,Riots,118,1.4
Vasai-Virar,2014,Riots,99,8.1
Thrissur,2014,Riots,98,5.3
Kanpur,2014,Riots,97,3.3
Ahmedabad,2014,Riots,87,1.4
Jamshedpur,2014,Riots,82,6.1
Jaipur,2014,Riots,75,2.4
Lucknow,2014,Riots,73,2.5
Gwalior,2014,Riots,68,6.2
Nasik,2014,Riots,64,4.1
Rajkot,2014,Riots,61,4.4
Vadodara,2014,Riots,60,3.3
Dhanbad,2014,Riots,57,4.8
Hyderabad,2014,Riots,57,0.7
Kochi,2014,Riots,57,2.7
Ranchi,2014,Riots,51,4.5
Indore,2014,Riots,50,2.3
Raipur,2014,Riots,45,4
Jabalpur,2014,Riots,43,3.4
Bhopal,2014,Riots,41,2.2
Surat,2014,Riots,40,0.9
Ghaziabad,2014,Riots,37,1.6
Durg-Bhilainagar,2014,Riots,34,3.2
Varanasi,2014,Riots,34,2.4
Chandigarh,2014,Riots,31,3
Coimbatore,2014,Riots,25,1.2
Allahabad,2014,Riots,23,1.9
Madurai,2014,Riots,23,1.6
Tiruchirappalli,2014,Riots,10,1
Jodhpur,2014,Riots,3,0.3
Vishakhapatnam,2014,Riots,3,0.2
Vijayawada,2014,Riots,2,0.1
Amritsar,2014,Riots,0,0
Kota,2014,Riots,0,0
Ludhiana,2014,Riots,0,0
India,2014,Rape other than custodial,36538,6.1
Delhi,2014,Rape other than custodial,1813,23.9
Mumbai,2014,Rape other than custodial,607,7.1
Jaipur,2014,Rape other than custodial,263,18.1
Pune,2014,Rape other than custodial,189,7.9
Indore,2014,Rape other than custodial,185,17.8
Bhopal,2014,Rape other than custodial,178,19.8
Hyderabad,2014,Rape other than custodial,126,3.3
Jabalpur,2014,Rape other than custodial,113,18.7
Nagpur,2014,Rape other than custodial,113,9.2
Ludhiana,2014,Rape other than custodial,111,15
Gwalior,2014,Rape other than custodial,106,20.7
Bengaluru,2014,Rape other than custodial,104,2.6
Faridabad,2014,Rape other than custodial,101,15.4
Ahmedabad,2014,Rape other than custodial,100,3.3
Kota,2014,Rape other than custodial,100,21.2
Surat,2014,Rape other than custodial,94,4.8
Raipur,2014,Rape other than custodial,88,16.2
Vishakhapatnam,2014,Rape other than custodial,84,9.8
Kollam,2014,Rape other than custodial,78,13.4
Ghaziabad,2014,Rape other than custodial,75,6.8
Jodhpur,2014,Rape other than custodial,68,12.6
Chennai,2014,Rape other than custodial,65,1.5
Kochi,2014,Rape other than custodial,64,6
Vijayawada,2014,Rape other than custodial,64,8.6
Vasai-Virar,2014,Rape other than custodial,60,10.5
Thiruvananthapuram,2014,Rape other than custodial,56,6.4
Patna,2014,Rape other than custodial,54,5.6
Durg-Bhilainagar,2014,Rape other than custodial,53,10.2
Lucknow,2014,Rape other than custodial,52,3.8
Chandigarh,2014,Rape other than custodial,51,11
Ranchi,2014,Rape other than custodial,46,8.5
Meerut,2014,Rape other than custodial,40,6
Agra,2014,Rape other than custodial,38,4.7
Thrissur,2014,Rape other than custodial,38,3.9
Jamshedpur,2014,Rape other than custodial,36,5.6
Kolkata,2014,Rape other than custodial,36,0.5
Kozhikode,2014,Rape other than custodial,35,3.3
Amritsar,2014,Rape other than custodial,34,6.1
Nasik,2014,Rape other than custodial,28,3.8
Aurangabad,2014,Rape other than custodial,27,4.7
Varanasi,2014,Rape other than custodial,27,4
Vadodara,2014,Rape other than custodial,23,2.6
Allahabad,2014,Rape other than custodial,20,3.6
Kanpur,2014,Rape other than custodial,19,1.4
Kannur,2014,Rape other than custodial,17,1.9
Rajkot,2014,Rape other than custodial,17,2.6
Asansol,2014,Rape other than custodial,16,2.7
Dhanbad,2014,Rape other than custodial,13,2.3
Srinagar,2014,Rape other than custodial,12,2
Malappuram,2014,Rape other than custodial,10,1.1
Madurai,2014,Rape other than custodial,6,0.8
Coimbatore,2014,Rape other than custodial,5,0.5
Tiruchirappalli,2014,Rape other than custodial,3,0.6
India,2014,Rape,36735,6.1
Delhi,2014,Rape,1813,23.9
Mumbai,2014,Rape,607,7.1
Jaipur,2014,Rape,263,18.1
Pune,2014,Rape,189,7.9
Indore,2014,Rape,185,17.8
Bhopal,2014,Rape,178,19.8
Hyderabad,2014,Rape,126,3.3
Jabalpur,2014,Rape,113,18.7
Nagpur,2014,Rape,113,9.2
Ludhiana,2014,Rape,111,15
Gwalior,2014,Rape,106,20.7
Bengaluru,2014,Rape,104,2.6
Faridabad,2014,Rape,101,15.4
Ahmedabad,2014,Rape,100,3.3
Kota,2014,Rape,100,21.2
Surat,2014,Rape,94,4.8
Raipur,2014,Rape,88,16.2
Vishakhapatnam,2014,Rape,84,9.8
Kollam,2014,Rape,78,13.4
Ghaziabad,2014,Rape,75,6.8
