city,year,crime_name,incidences,rate
Mumbai,2010,Kidnapping & abduction,194,1.2
Mumbai,2011,Kidnapping & abduction,221,1.2
Mumbai,2012,Kidnapping & abduction,212,1.2
Mumbai,2013,Kidnapping & abduction,381,2.1
Mumbai,2014,Kidnapping & abduction,541,2.9
Nagpur,2010,Kidnapping & abduction,57,2.7
Nagpur,2011,Kidnapping & abduction,40,1.6
Nagpur,2012,Kidnapping & abduction,53,2.1
Nagpur,2013,Kidnapping & abduction,118,4.7
Nagpur,2014,Kidnapping & abduction,145,5.8
Nasik,2010,Kidnapping & abduction,27,2.3
Nasik,2011,Kidnapping & abduction,16,1
Nasik,2012,Kidnapping & abduction,18,1.2
Nasik,2013,Kidnapping & abduction,31,2
Nasik,2014,Kidnapping & abduction,59,3.8
Patna,2010,Kidnapping & abduction,183,10.7
Patna,2011,Kidnapping & abduction,246,12
Patna,2012,Kidnapping & abduction,290,14.2
Patna,2013,Kidnapping & abduction,443,21.6
Patna,2014,Kidnapping & abduction,599,29.3
Pune,2010,Kidnapping & abduction,129,3.4
Pune,2011,Kidnapping & abduction,104,2.1
Pune,2012,Kidnapping & abduction,109,2.2
Pune,2013,Kidnapping & abduction,177,3.5
Pune,2014,Kidnapping & abduction,228,4.5
Raipur,2011,Kidnapping & abduction,16,1.4
Raipur,2012,Kidnapping & abduction,17,1.5
Raipur,2013,Kidnapping & abduction,266,23.7
Raipur,2014,Kidnapping & abduction,171,15.2
Rajkot,2010,Kidnapping & abduction,39,3.9
Rajkot,2011,Kidnapping & abduction,40,2.9
Rajkot,2012,Kidnapping & abduction,66,4.7
Rajkot,2013,Kidnapping & abduction,63,4.5
Rajkot,2014,Kidnapping & abduction,99,7.1
Ranchi,2011,Kidnapping & abduction,100,8.9
Ranchi,2012,Kidnapping & abduction,86,7.6
Ranchi,2013,Kidnapping & abduction,60,5.3
Ranchi,2014,Kidnapping & abduction,107,9.5
Srinagar,2011,Kidnapping & abduction,118,9.3
Srinagar,2012,Kidnapping & abduction,100,7.9
Srinagar,2013,Kidnapping & abduction,90,7.1
Srinagar,2014,Kidnapping & abduction,71,5.6
Surat,2010,Kidnapping & abduction,82,2.9
Surat,2011,Kidnapping & abduction,112,2.4
Surat,2012,Kidnapping & abduction,91,2
Surat,2013,Kidnapping & abduction,309,6.7
Surat,2014,Kidnapping & abduction,263,5.7
Thiruvananthapuram,2011,Kidnapping & abduction,25,1.5
Thiruvananthapuram,2012,Kidnapping & abduction,23,1.4
Thiruvananthapuram,2013,Kidnapping & abduction,7,0.4
Thiruvananthapuram,2014,Kidnapping & abduction,14,0.8
Thrissur,2011,Kidnapping & abduction,12,0.6
Thrissur,2012,Kidnapping & abduction,13,0.7
Thrissur,2013,Kidnapping & abduction,2,0.1
Thrissur,2014,Kidnapping & abduction,8,0.4
Tiruchirappalli,2011,Kidnapping & abduction,28,2
Tiruchirappalli,2012,Kidnapping & abduction,22,2.2
Tiruchirappalli,2013,Kidnapping & abduction,8,0.8
Tiruchirappalli,2014,Kidnapping & abduction,7,0.7
Vadodara,2010,Kidnapping & abduction,36,2.4
Vadodara,2011,Kidnapping & abduction,50,2.8
Vadodara,2012,Kidnapping & abduction,67,3.7
Vadodara,2013,Kidnapping & abduction,82,4.5
Vadodara,2014,Kidnapping & abduction,93,5.1
Varanasi,2010,Kidnapping & abduction,48,4
Varanasi,2011,Kidnapping & abduction,57,4
Varanasi,2012,Kidnapping & abduction,54,3.8
Varanasi,2013,Kidnapping & abduction,135,9.4
Varanasi,2014,Kidnapping & abduction,97,6.8
Vasai-Virar,2011,Kidnapping & abduction,16,1.3
Vasai-Virar,2012,Kidnapping & abduction,26,2.1
Vasai-Virar,2013,Kidnapping & abduction,25,2
Vasai-Virar,2014,Kidnapping & abduction,85,7
Vijayawada,2010,Kidnapping & abduction,87,8.6
Vijayawada,2011,Kidnapping & abduction,70,4.7
Vijayawada,2012,Kidnapping & abduction,66,4.4
Vijayawada,2013,Kidnapping & abduction,72,4.8
Vijayawada,2014,Kidnapping & abduction,42,2.8
Vishakhapatnam,2010,Kidnapping & abduction,34,2.6
Vishakhapatnam,2011,Kidnapping & abduction,50,2.9
Vishakhapatnam,2012,Kidnapping & abduction,27,1.6
Vishakhapatnam,2013,Kidnapping & abduction,58,3.4
Vishakhapatnam,2014,Kidnapping & abduction,130,7.5
Agra,2014,Kidnapping & abduction in order to murder,83,4.8
Ahmedabad,2014,Kidnapping & abduction in order to murder,0,0
Allahabad,2014,Kidnapping & abduction in order to murder,0,0
Amritsar,2014,Kidnapping & abduction in order to murder,3,0.3
Asansol,2014,Kidnapping & abduction in order to murder,3,0.2
Aurangabad,2014,Kidnapping & abduction in order to murder,0,0
Bengaluru,2014,Kidnapping & abduction in order to murder,1,0
Bhopal,2014,Kidnapping & abduction in order to murder,0,0
Chandigarh,2014,Kidnapping & abduction in order to murder,0,0
Chennai,2014,Kidnapping & abduction in order to murder,1,0
Coimbatore,2014,Kidnapping & abduction in order to murder,0,0
Delhi,2014,Kidnapping & abduction in order to murder,0,0
Dhanbad,2014,Kidnapping & abduction in order to murder,0,0
Durg-Bhilainagar,2014,Kidnapping & abduction in order to murder,0,0
Faridabad,2014,Kidnapping & abduction in order to murder,0,0
Ghaziabad,2014,Kidnapping & abduction in order to murder,54,2.3
Gwalior,2014,Kidnapping & abduction in order to murder,1,0.1
Hyderabad,2014,Kidnapping & abduction in order to murder,0,0
India,2014,Kidnapping & abduction in order to murder,1512,0.1
Indore,2014,Kidnapping & abduction in order to murder,1,0
Jabalpur,2014,Kidnapping & abduction in order to murder,0,0
Jaipur,2014,Kidnapping & abduction in order to murder,0,0
Jamshedpur,2014,Kidnapping & abduction in order to murder,2,0.1
Jodhpur,2014,Kidnapping & abduction in order to murder,0,0
Kannur,2014,Kidnapping & abduction in order to murder,0,0
Kanpur,2014,Kidnapping & abduction in order to murder,0,0
Kochi,2014,Kidnapping & abduction in order to murder,0,0
Kolkata,2014,Kidnapping & abduction in order to murder,2,0
Kollam,2014,Kidnapping & abduction in order to murder,0,0
Kota,2014,Kidnapping & abduction in order to murder,0,0
Kozhikode,2014,Kidnapping & abduction in order to murder,0,0
Lucknow,2014,Kidnapping & abduction in order to murder,0,0
Ludhiana,2014,Kidnapping & abduction in order to murder,0,0
Madurai,2014,Kidnapping & abduction in order to murder,0,0
Malappuram,2014,Kidnapping & abduction in order to murder,0,0
Meerut,2014,Kidnapping & abduction in order to murder,0,0
Mumbai,2014,Kidnapping & abduction in order to murder,1,0
Nagpur,2014,Kidnapping & abduction in order to murder,0,0
Nasik,2014,Kidnapping & abduction in order to murder,3,0.2
Patna,2014,Kidnapping & abduction in order to murder,13,0.6
Pune,2014,Kidnapping & abduction in order to murder,0,0
Raipur,2014,Kidnapping & abduction in order to murder,1,0.1
Rajkot,2014,Kidnapping & abduction in order to murder,0,0
Ranchi,2014,Kidnapping & abduction in order to murder,0,0
Srinagar,2014,Kidnapping & abduction in order to murder,3,0.2
Surat,2014,Kidnapping & abduction in order to murder,0,0
Thiruvananthapuram,2014,Kidnapping & abduction in order to murder,0,0
Thrissur,2014,Kidnapping & abduction in order to murder,0,0
Tiruchirappalli,2014,Kidnapping & abduction in order to murder,0,0
Vadodara,2014,Kidnapping & abduction in order to murder,0,0
Varanasi,2014,Kidnapping & abduction in order to murder,0,0
Vasai-Virar,2014,Kidnapping & abduction in order to murder,0,0
Vijayawada,2014,Kidnapping & abduction in order to murder,1,0.1
Vishakhapatnam,2014,Kidnapping & abduction in order to murder,0,0
Agra,2010,Kidnapping & abduction of others,26,2
Agra,2011,Kidnapping & abduction of others,45,2.6
Agra,2013,Kidnapping & abduction of others,55,3.2
Ahmedabad,2010,Kidnapping & abduction of others,30,0.7
Ahmedabad,2011,Kidnapping & abduction of others,46,0.7
Ahmedabad,2013,Kidnapping & abduction of others,105,1.7
Allahabad,2010,Kidnapping & abduction of others,10,1
Allahabad,2011,Kidnapping & abduction of others,12,1
Allahabad,2013,Kidnapping & abduction of others,43,3.5
Amritsar,2010,Kidnapping & abduction of others,8,0.8
Amritsar,2011,Kidnapping & abduction of others,9,0.8
Amritsar,2013,Kidnapping & abduction of others,9,0.8
Asansol,2010,Kidnapping & abduction of others,8,0.7
Asansol,2011,Kidnapping & abduction of others,14,1.1
Asansol,2013,Kidnapping & abduction of others,38,3.1
Aurangabad,2011,Kidnapping & abduction of others,11,0.9
Aurangabad,2013,Kidnapping & abduction of others,14,1.2
Bengaluru,2010,Kidnapping & abduction of others,484,8.5
Bengaluru,2011,Kidnapping & abduction of others,367,4.3
Bengaluru,2013,Kidnapping & abduction of others,104,1.2
Bhopal,2010,Kidnapping & abduction of others,6,0.4
Bhopal,2011,Kidnapping & abduction of others,6,0.3
Bhopal,2013,Kidnapping & abduction of others,4,0.2
Chandigarh,2011,Kidnapping & abduction of others,9,0.9
Chandigarh,2013,Kidnapping & abduction of others,74,7.2
Chennai,2010,Kidnapping & abduction of others,17,0.3
Chennai,2011,Kidnapping & abduction of others,15,0.2
Chennai,2013,Kidnapping & abduction of others,18,0.2
Coimbatore,2010,Kidnapping & abduction of others,12,0.8
Coimbatore,2011,Kidnapping & abduction of others,17,0.8
Coimbatore,2013,Kidnapping & abduction of others,6,0.3
Delhi,2010,Kidnapping & abduction of others,1207,9.4
Delhi,2011,Kidnapping & abduction of others,1326,8.1
Delhi,2013,Kidnapping & abduction of others,2313,14.2
Dhanbad,2010,Kidnapping & abduction of others,6,0.6
Dhanbad,2011,Kidnapping & abduction of others,6,0.5
Dhanbad,2013,Kidnapping & abduction of others,8,0.7
Durg-Bhilainagar,2011,Kidnapping & abduction of others,14,1.3
Durg-Bhilainagar,2013,Kidnapping & abduction of others,25,2.3
Faridabad,2010,Kidnapping & abduction of others,16,1.5
Faridabad,2011,Kidnapping & abduction of others,23,1.6
Faridabad,2013,Kidnapping & abduction of others,40,2.8
Ghaziabad,2011,Kidnapping & abduction of others,26,1.1
Ghaziabad,2013,Kidnapping & abduction of others,41,1.7
Gwalior,2011,Kidnapping & abduction of others,6,0.5
Gwalior,2013,Kidnapping & abduction of others,11,1
Hyderabad,2010,Kidnapping & abduction of others,80,1.4
Hyderabad,2011,Kidnapping & abduction of others,56,0.7
Hyderabad,2013,Kidnapping & abduction of others,79,1
India,2010,Kidnapping & abduction of others,8645,0.7
India,2011,Kidnapping & abduction of others,9099,0.8
India,2013,Kidnapping & abduction of others,13580,1.1
Indore,2010,Kidnapping & abduction of others,7,0.4
Indore,2011,Kidnapping & abduction of others,12,0.6
Indore,2013,Kidnapping & abduction of others,88,4.1
Jabalpur,2010,Kidnapping & abduction of others,2,0.2
Jabalpur,2011,Kidnapping & abduction of others,7,0.6
Jabalpur,2013,Kidnapping & abduction of others,19,1.5
Jaipur,2010,Kidnapping & abduction of others,14,0.6
Jaipur,2011,Kidnapping & abduction of others,36,1.2
Jaipur,2013,Kidnapping & abduction of others,143,4.7
Jamshedpur,2010,Kidnapping & abduction of others,18,1.6
Jamshedpur,2011,Kidnapping & abduction of others,12,0.9
Jamshedpur,2013,Kidnapping & abduction of others,1,0.1
Jodhpur,2011,Kidnapping & abduction of others,13,1.1
Jodhpur,2013,Kidnapping & abduction of others,26,2.3
Kannur,2011,Kidnapping & abduction of others,0,0
Kannur,2013,Kidnapping & abduction of others,3,0.2
Kanpur,2010,Kidnapping & abduction of others,53,2
Kanpur,2011,Kidnapping & abduction of others,40,1.4
Kanpur,2013,Kidnapping & abduction of others,2,0.1
Kochi,2010,Kidnapping & abduction of others,3,0.2
Kochi,2011,Kidnapping & abduction of others,1,0
Kochi,2013,Kidnapping & abduction of others,1,0
Kolkata,2010,Kidnapping & abduction of others,34,0.3
Kolkata,2011,Kidnapping & abduction of others,32,0.2
Kolkata,2013,Kidnapping & abduction of others,65,0.5
Kollam,2011,Kidnapping & abduction of others,1,0.1
Kollam,2013,Kidnapping & abduction of others,2,0.2
Kota,2011,Kidnapping & abduction of others,17,1.7
Kota,2013,Kidnapping & abduction of others,50,5
Kozhikode,2011,Kidnapping & abduction of others,1,0
Kozhikode,2013,Kidnapping & abduction of others,2,0.1
Lucknow,2010,Kidnapping & abduction of others,5,0.2
Lucknow,2011,Kidnapping & abduction of others,9,0.3
Lucknow,2013,Kidnapping & abduction of others,5,0.2
Ludhiana,2010,Kidnapping & abduction of others,41,2.9
Ludhiana,2011,Kidnapping & abduction of others,12,0.7
Ludhiana,2013,Kidnapping & abduction of others,35,2.2
Madurai,2010,Kidnapping & abduction of others,6,0.5
Madurai,2011,Kidnapping & abduction of others,7,0.5
Madurai,2013,Kidnapping & abduction of others,12,0.8
Malappuram,2011,Kidnapping & abduction of others,3,0.2
Malappuram,2013,Kidnapping & abduction of others,0,0
Meerut,2010,Kidnapping & abduction of others,18,1.5
Meerut,2011,Kidnapping & abduction of others,18,1.3
Meerut,2013,Kidnapping & abduction of others,36,2.5
Mumbai,2010,Kidnapping & abduction of others,48,0.3
Mumbai,2011,Kidnapping & abduction of others,55,0.3
Mumbai,2013,Kidnapping & abduction of others,130,0.7
Nagpur,2010,Kidnapping & abduction of others,23,1.1
Nagpur,2011,Kidnapping & abduction of others,16,0.6
Nagpur,2013,Kidnapping & abduction of others,38,1.5
Nasik,2010,Kidnapping & abduction of others,8,0.7
Nasik,2011,Kidnapping & abduction of others,5,0.3
Nasik,2013,Kidnapping & abduction of others,15,1
Patna,2010,Kidnapping & abduction of others,125,7.3
Patna,2011,Kidnapping & abduction of others,121,5.9
Patna,2013,Kidnapping & abduction of others,101,4.9
Pune,2010,Kidnapping & abduction of others,35,0.9
Pune,2011,Kidnapping & abduction of others,32,0.6
Pune,2013,Kidnapping & abduction of others,52,1
Raipur,2011,Kidnapping & abduction of others,7,0.6
Raipur,2013,Kidnapping & abduction of others,60,5.3
Rajkot,2010,Kidnapping & abduction of others,7,0.7
Rajkot,2011,Kidnapping & abduction of others,6,0.4
Rajkot,2013,Kidnapping & abduction of others,16,1.2
Ranchi,2011,Kidnapping & abduction of others,8,0.7
Ranchi,2013,Kidnapping & abduction of others,7,0.6
Srinagar,2011,Kidnapping & abduction of others,8,0.6
Srinagar,2013,Kidnapping & abduction of others,4,0.3
Surat,2010,Kidnapping & abduction of others,19,0.7
Surat,2011,Kidnapping & abduction of others,29,0.6
Surat,2013,Kidnapping & abduction of others,114,2.5
Thiruvananthapuram,2011,Kidnapping & abduction of others,12,0.7
Thiruvananthapuram,2013,Kidnapping & abduction of others,3,0.2
Thrissur,2011,Kidnapping & abduction of others,2,0.1
Thrissur,2013,Kidnapping & abduction of others,0,0
Tiruchirappalli,2011,Kidnapping & abduction of others,7,0.5
Tiruchirappalli,2013,Kidnapping & abduction of others,3,0.3
Vadodara,2010,Kidnapping & abduction of others,6,0.4
Vadodara,2011,Kidnapping & abduction of others,6,0.3
Vadodara,2013,Kidnapping & abduction of others,14,0.8
Varanasi,2010,Kidnapping & abduction of others,14,1.2
Varanasi,2011,Kidnapping & abduction of others,4,0.3
Varanasi,2013,Kidnapping & abduction of others,14,1
Vasai-Virar,2011,Kidnapping & abduction of others,10,0.8
Vasai-Virar,2013,Kidnapping & abduction of others,14,1.1
Vijayawada,2010,Kidnapping & abduction of others,22,2.2
Vijayawada,2011,Kidnapping & abduction of others,20,1.3
Vijayawada,2013,Kidnapping & abduction of others,27,1.8
Vishakhapatnam,2010,Kidnapping & abduction of others,10,0.8
Vishakhapatnam,2011,Kidnapping & abduction of others,2,0.1
Vishakhapatnam,2013,Kidnapping & abduction of others,8,0.5
Agra,2010,Kidnapping & abduction of women and girls,145,18
Agra,2011,Kidnapping & abduction of women and girls,241,30
Agra,2012,Kidnapping & abduction of women and girls,166,20.6
Agra,2013,Kidnapping & abduction of women and girls,240,29.9
Ahmedabad,2010,Kidnapping & abduction of women and girls,177,5.9
Ahmedabad,2011,Kidnapping & abduction of women and girls,184,6.1
Ahmedabad,2012,Kidnapping & abduction of women and girls,183,6.1
Ahmedabad,2013,Kidnapping & abduction of women and girls,353,11.8
Allahabad,2010,Kidnapping & abduction of women and girls,30,5.3
Allahabad,2011,Kidnapping & abduction of women and girls,56,10
Allahabad,2012,Kidnapping & abduction of women and girls,52,9.3
Allahabad,2013,Kidnapping & abduction of women and girls,72,12.8
Amritsar,2010,Kidnapping & abduction of women and girls,43,7.8
Amritsar,2011,Kidnapping & abduction of women and girls,34,6.1
Amritsar,2012,Kidnapping & abduction of women and girls,45,8.1
Amritsar,2013,Kidnapping & abduction of women and girls,53,9.6
Asansol,2010,Kidnapping & abduction of women and girls,13,2.2
Asansol,2011,Kidnapping & abduction of women and girls,50,8.4
Asansol,2012,Kidnapping & abduction of women and girls,49,8.2
Asansol,2013,Kidnapping & abduction of women and girls,87,14.6
Aurangabad,2011,Kidnapping & abduction of women and girls,24,4.2
Aurangabad,2012,Kidnapping & abduction of women and girls,18,3.2
Aurangabad,2013,Kidnapping & abduction of women and girls,35,6.2
Bengaluru,2010,Kidnapping & abduction of women and girls,29,0.7
Bengaluru,2011,Kidnapping & abduction of women and girls,206,5.1
Bengaluru,2012,Kidnapping & abduction of women and girls,433,10.7
Bengaluru,2013,Kidnapping & abduction of women and girls,538,13.3
Bhopal,2010,Kidnapping & abduction of women and girls,53,5.9
Bhopal,2011,Kidnapping & abduction of women and girls,26,2.9
Bhopal,2012,Kidnapping & abduction of women and girls,33,3.7
Bhopal,2013,Kidnapping & abduction of women and girls,72,8
Chandigarh,2011,Kidnapping & abduction of women and girls,40,8.6
Chandigarh,2012,Kidnapping & abduction of women and girls,57,12.3
Chandigarh,2013,Kidnapping & abduction of women and girls,161,34.8
Chennai,2010,Kidnapping & abduction of women and girls,30,0.7
Chennai,2011,Kidnapping & abduction of women and girls,41,1
Chennai,2012,Kidnapping & abduction of women and girls,65,1.5
Chennai,2013,Kidnapping & abduction of women and girls,42,1
Coimbatore,2010,Kidnapping & abduction of women and girls,10,0.9
Coimbatore,2011,Kidnapping & abduction of women and girls,10,0.9
Coimbatore,2012,Kidnapping & abduction of women and girls,12,1.1
Coimbatore,2013,Kidnapping & abduction of women and girls,3,0.3
Delhi,2010,Kidnapping & abduction of women and girls,1422,18.8
Delhi,2011,Kidnapping & abduction of women and girls,1681,22.2
Delhi,2012,Kidnapping & abduction of women and girls,1787,23.6
Delhi,2013,Kidnapping & abduction of women and girls,3093,40.8
Dhanbad,2010,Kidnapping & abduction of women and girls,40,7.1
Dhanbad,2011,Kidnapping & abduction of women and girls,30,5.3
Dhanbad,2012,Kidnapping & abduction of women and girls,40,7.1
Dhanbad,2013,Kidnapping & abduction of women and girls,38,6.8
Durg-Bhilainagar,2011,Kidnapping & abduction of women and girls,58,11.2
Durg-Bhilainagar,2012,Kidnapping & abduction of women and girls,35,6.8
Durg-Bhilainagar,2013,Kidnapping & abduction of women and girls,68,13.1
Faridabad,2010,Kidnapping & abduction of women and girls,86,13.1
Faridabad,2011,Kidnapping & abduction of women and girls,82,12.5
Faridabad,2012,Kidnapping & abduction of women and girls,87,13.3
Faridabad,2013,Kidnapping & abduction of women and girls,115,17.6
Ghaziabad,2011,Kidnapping & abduction of women and girls,103,9.3
Ghaziabad,2012,Kidnapping & abduction of women and girls,130,11.8
Ghaziabad,2013,Kidnapping & abduction of women and girls,153,13.9
Gwalior,2011,Kidnapping & abduction of women and girls,65,12.7
Gwalior,2012,Kidnapping & abduction of women and girls,56,10.9
Gwalior,2013,Kidnapping & abduction of women and girls,44,8.6
Hyderabad,2010,Kidnapping & abduction of women and girls,41,1.1
Hyderabad,2011,Kidnapping & abduction of women and girls,39,1
Hyderabad,2012,Kidnapping & abduction of women and girls,31,0.8
Hyderabad,2013,Kidnapping & abduction of women and girls,52,1.4
India,2010,Kidnapping & abduction of women and girls,29795,5.1
India,2011,Kidnapping & abduction of women and girls,35565,6.1
India,2012,Kidnapping & abduction of women and girls,38262,6.5
India,2013,Kidnapping & abduction of women and girls,51881,28.8
Indore,2010,Kidnapping & abduction of women and girls,23,2.2
Indore,2011,Kidnapping & abduction of women and girls,47,4.5
Indore,2012,Kidnapping & abduction of women and girls,38,3.7
Indore,2013,Kidnapping & abduction of women and girls,231,22.3
Jabalpur,2010,Kidnapping & abduction of women and girls,25,4.1
Jabalpur,2011,Kidnapping & abduction of women and girls,17,2.8
Jabalpur,2012,Kidnapping & abduction of women and girls,25,4.1
Jabalpur,2013,Kidnapping & abduction of women and girls,93,15.4
Jaipur,2010,Kidnapping & abduction of women and girls,193,13.3
Jaipur,2011,Kidnapping & abduction of women and girls,226,15.5
Jaipur,2012,Kidnapping & abduction of women and girls,191,13.1
Jaipur,2013,Kidnapping & abduction of women and girls,379,26.1
Jamshedpur,2010,Kidnapping & abduction of women and girls,25,3.9
Jamshedpur,2011,Kidnapping & abduction of women and girls,40,6.2
Jamshedpur,2012,Kidnapping & abduction of women and girls,69,10.8
Jamshedpur,2013,Kidnapping & abduction of women and girls,67,10.5
Jodhpur,2011,Kidnapping & abduction of women and girls,45,8.4
Jodhpur,2012,Kidnapping & abduction of women and girls,36,6.7
Jodhpur,2013,Kidnapping & abduction of women and girls,104,19.3
Kannur,2011,Kidnapping & abduction of women and girls,2,0.2
Kannur,2012,Kidnapping & abduction of women and girls,5,0.6
Kannur,2013,Kidnapping & abduction of women and girls,2,0.2
Kanpur,2010,Kidnapping & abduction of women and girls,263,19.7
Kanpur,2011,Kidnapping & abduction of women and girls,303,22.7
Kanpur,2012,Kidnapping & abduction of women and girls,159,11.9
Kanpur,2013,Kidnapping & abduction of women and girls,112,8.4
Kochi,2010,Kidnapping & abduction of women and girls,5,0.5
Kochi,2011,Kidnapping & abduction of women and girls,10,0.9
Kochi,2012,Kidnapping & abduction of women and girls,5,0.5
Kochi,2013,Kidnapping & abduction of women and girls,9,0.8
Kolkata,2010,Kidnapping & abduction of women and girls,91,1.3
Kolkata,2011,Kidnapping & abduction of women and girls,116,1.7
Kolkata,2012,Kidnapping & abduction of women and girls,210,3.1
Kolkata,2013,Kidnapping & abduction of women and girls,145,2.1
Kollam,2011,Kidnapping & abduction of women and girls,20,3.4
Kollam,2012,Kidnapping & abduction of women and girls,18,3.1
Kollam,2013,Kidnapping & abduction of women and girls,16,2.8
Kota,2011,Kidnapping & abduction of women and girls,74,15.7
Kota,2012,Kidnapping & abduction of women and girls,62,13.1
Kota,2013,Kidnapping & abduction of women and girls,154,32.7
Kozhikode,2011,Kidnapping & abduction of women and girls,10,0.9
Kozhikode,2012,Kidnapping & abduction of women and girls,3,0.3
Kozhikode,2013,Kidnapping & abduction of women and girls,9,0.9
Lucknow,2010,Kidnapping & abduction of women and girls,246,17.8
Lucknow,2011,Kidnapping & abduction of women and girls,210,15.2
Lucknow,2012,Kidnapping & abduction of women and girls,203,14.7
Lucknow,2013,Kidnapping & abduction of women and girls,270,19.5
Ludhiana,2010,Kidnapping & abduction of women and girls,102,13.8
Ludhiana,2011,Kidnapping & abduction of women and girls,64,8.7
Ludhiana,2012,Kidnapping & abduction of women and girls,99,13.4
Ludhiana,2013,Kidnapping & abduction of women and girls,110,14.9
Madurai,2010,Kidnapping & abduction of women and girls,9,1.2
Madurai,2011,Kidnapping & abduction of women and girls,18,2.5
Madurai,2012,Kidnapping & abduction of women and girls,51,7
Madurai,2013,Kidnapping & abduction of women and girls,20,2.7
Malappuram,2011,Kidnapping & abduction of women and girls,4,0.4
Malappuram,2012,Kidnapping & abduction of women and girls,0,0
Malappuram,2013,Kidnapping & abduction of women and girls,1,0.1
Meerut,2010,Kidnapping & abduction of women and girls,75,11.2
Meerut,2011,Kidnapping & abduction of women and girls,139,20.7
Meerut,2012,Kidnapping & abduction of women and girls,85,12.7
Meerut,2013,Kidnapping & abduction of women and girls,161,24
Mumbai,2010,Kidnapping & abduction of women and girls,146,1.7
Mumbai,2011,Kidnapping & abduction of women and girls,166,1.9
Mumbai,2012,Kidnapping & abduction of women and girls,141,1.7
Mumbai,2013,Kidnapping & abduction of women and girls,251,3
Nagpur,2010,Kidnapping & abduction of women and girls,34,2.8
Nagpur,2011,Kidnapping & abduction of women and girls,24,2
Nagpur,2012,Kidnapping & abduction of women and girls,39,3.2
Nagpur,2013,Kidnapping & abduction of women and girls,80,6.6
Nasik,2010,Kidnapping & abduction of women and girls,19,2.6
Nasik,2011,Kidnapping & abduction of women and girls,11,1.5
Nasik,2012,Kidnapping & abduction of women and girls,13,1.8
Nasik,2013,Kidnapping & abduction of women and girls,16,2.2
Patna,2010,Kidnapping & abduction of women and girls,58,6
Patna,2011,Kidnapping & abduction of women and girls,125,13
Patna,2012,Kidnapping & abduction of women and girls,244,25.4
Patna,2013,Kidnapping & abduction of women and girls,342,35.7
Pune,2010,Kidnapping & abduction of women and girls,94,3.9
Pune,2011,Kidnapping & abduction of women and girls,72,3
Pune,2012,Kidnapping & abduction of women and girls,77,3.2
Pune,2013,Kidnapping & abduction of women and girls,125,5.2
Raipur,2011,Kidnapping & abduction of women and girls,9,1.7
Raipur,2012,Kidnapping & abduction of women and girls,11,2
Raipur,2013,Kidnapping & abduction of women and girls,206,37.9
Rajkot,2010,Kidnapping & abduction of women and girls,32,4.9
Rajkot,2011,Kidnapping & abduction of women and girls,34,5.2
Rajkot,2012,Kidnapping & abduction of women and girls,50,7.6
Rajkot,2013,Kidnapping & abduction of women and girls,47,7.1
Ranchi,2011,Kidnapping & abduction of women and girls,92,17
Ranchi,2012,Kidnapping & abduction of women and girls,80,14.8
Ranchi,2013,Kidnapping & abduction of women and girls,53,9.8
Srinagar,2011,Kidnapping & abduction of women and girls,110,18.5
Srinagar,2012,Kidnapping & abduction of women and girls,89,14.9
Srinagar,2013,Kidnapping & abduction of women and girls,86,14.4
Surat,2010,Kidnapping & abduction of women and girls,63,3.2
Surat,2011,Kidnapping & abduction of women and girls,83,4.2
Surat,2012,Kidnapping & abduction of women and girls,66,3.3
Surat,2013,Kidnapping & abduction of women and girls,195,9.9
Thiruvananthapuram,2011,Kidnapping & abduction of women and girls,13,1.5
Thiruvananthapuram,2012,Kidnapping & abduction of women and girls,16,1.8
Thiruvananthapuram,2013,Kidnapping & abduction of women and girls,4,0.5
Thrissur,2011,Kidnapping & abduction of women and girls,10,1
Thrissur,2012,Kidnapping & abduction of women and girls,9,0.9
Thrissur,2013,Kidnapping & abduction of women and girls,2,0.2
Tiruchirappalli,2011,Kidnapping & abduction of women and girls,21,4.1
Tiruchirappalli,2012,Kidnapping & abduction of women and girls,13,2.5
Tiruchirappalli,2013,Kidnapping & abduction of women and girls,5,1
Vadodara,2010,Kidnapping & abduction of women and girls,30,3.4
Vadodara,2011,Kidnapping & abduction of women and girls,44,5.1
Vadodara,2012,Kidnapping & abduction of women and girls,57,6.5
Vadodara,2013,Kidnapping & abduction of women and girls,68,7.8
Varanasi,2010,Kidnapping & abduction of women and girls,34,5
Varanasi,2011,Kidnapping & abduction of women and girls,53,7.9
Varanasi,2012,Kidnapping & abduction of women and girls,45,6.7
Varanasi,2013,Kidnapping & abduction of women and girls,121,18
Vasai-Virar,2011,Kidnapping & abduction of women and girls,6,1
Vasai-Virar,2012,Kidnapping & abduction of women and girls,17,3
Vasai-Virar,2013,Kidnapping & abduction of women and girls,11,1.9
Vijayawada,2010,Kidnapping & abduction of women and girls,65,8.8
Vijayawada,2011,Kidnapping & abduction of women and girls,50,6.8
Vijayawada,2012,Kidnapping & abduction of women and girls,39,5.3
Vijayawada,2013,Kidnapping & abduction of women and girls,45,6.1
Vishakhapatnam,2010,Kidnapping & abduction of women and girls,24,2.8
Vishakhapatnam,2011,Kidnapping & abduction of women and girls,48,5.6
Vishakhapatnam,2012,Kidnapping & abduction of women and girls,20,2.3
Vishakhapatnam,2013,Kidnapping & abduction of women and girls,50,5.9
Agra,2014,Kidnapping & abduction of women to compel her for marriage,46,5.7
